 Label,Event ID,Service Name,Service File Name,Service Type,Service Start Type,Service Account,Data Service Name,Timestamp,ID
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-07-22T03:14:21.192Z,4c2a7419-1258-4123-9dcb-a19805556Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-20T08:45:12.219Z,3fbaa4f2-571d-4c1a-bc11-4d7a6c9dY
benign,7045,WebClient,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-03-22T08:41:19.219Z,43a2f9d1-c85e-4674-b9f3-854a21c7b0eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-02T08:42:18.219Z,2b546a8f-4c51-49a0-b23d-ac491d7fY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-22T08:45:12.219Z,43a21c5b-9d55-4411-8c45-9d8a23bcfY
benign,7045,BackupService,C:\Program Files\Backup Software\backupsvc.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Update,2024-07-22T10:45:12.219Z,43a21d5c-9b43-4c1b-a7e9-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:45:12.219Z,4f6a72d9-2e4b-4128-b341-efd8b43c4aY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WSearch,2024-09-02T08:15:32.191Z,3fbaa512-1a4e-42c9-b123-4567890abcY
benign,7045,NetworkManager,C:\Program Files\Network Manager\networkmanager.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,DNS Client,2024-03-22T08:45:12.219Z,4c531a9f-b7c4-4251-bd11-9bcb3d4cY
benign,7045,SecurityUpdateService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-10T08:15:23.421Z,4b26f7c9-9238-49d5-b84e-13579b6a7d43Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-22T08:41:19.942Z,43a9c12d-7b3f-49e4-9c1a-4f93e1c7Y
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-22T08:45:12.219Z,4a8f5123-219d-4c7a-bf11-987hgfdY
benign,7045,VMwareTools,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,Own Process,Auto Start,LocalSystem,Windows Defender,2024-03-22T08:45:12.192Z,4f637d91-92e4-42b7-baab-9f3f4a6cY
benign,7045,BITS,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-22T08:41:19.219Z,4a619c11-45af-42a1-8f3c-bcdefghijkY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-10T08:41:19.219Z,45f2c9b6-7a32-49d2-a89c-23456a7b8c9Y
benign,7045,BackupService,C:\Program Files\Microsoft\Backup\backupsvc.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsBackup,2024-07-22T10:45:12.219Z,43b61d9a-2198-4125-8a9b-2a5f1198b4eY
benign,7045,WindowsUpdateService,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-22T08:41:19.219Z,3a987b4d-1275-499a-bc11-8234567890Y
benign,7045,NetworkManager,C:\Windows\System32\networksvc.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-20T08:47:21.492Z,4a86c231-9b45-4f23-b8ad-fgsdfgeryY
benign,7045,NetworkSecurityService,C:\Windows\System32\networksecuritysvc.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:41:19.421Z,4f63d1e2-8e51-4a23-b21f-98r456tY
benign,7045,MicrosoftUpdateService,C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,Own Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-02-22T08:15:12.219Z,4f26a91f-1e5f-4b43-81cb-f1a2e5c4f7Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-22T10:45:12.219Z,4f8e5b23-4b91-49a8-b223-8234ac6fY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:41:19.219Z,741e5f3c-4d8d-4a49-8235-82a7a9c6f32Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:45:12.219Z,4a6f31c5-9f6d-4b41-a9df-8f73f7e5b8Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Update,2024-09-02T08:45:12.194Z,4f8e22a6-3f61-499e-b4f9-9c3a23a8Y
benign,7045,NetworkMonitor,C:\Program Files\Network Monitor\NetworkMonitor.exe,Own Process,Auto Start,LocalService,Windows Defender,2024-09-02T08:45:21.219Z,4cb74e32-9f8c-42a5-9bcd-7a6f234dY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender Service,2024-09-22T08:45:12.192Z,4e8b5c7a-2e31-44a8-b12f-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-07-22T10:45:12.219Z,43a91c5d-7f4b-49f2-b2a9-1234567890Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T11:47:19.421Z,43a5f71e-4cd2-49ab-bc21-f8d57d7a55Y
benign,7045,BackupService,C:\Program Files\Microsoft\Backup\backup.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsBackup,2024-08-20T08:45:12.219Z,4f32a511-571a-45e2-b123-9f8a8583cY
benign,7045,WebDeployService,C:\Windows\System32\inetsrv\wdeploy.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:41:19.212Z,3f291a83-4b17-49e4-b2e4-93a46a23a9bY
benign,7045,DNSClient,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-07-22T10:15:32.191Z,3fbaa512-42f8-4c9b-a87d-1234567890Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:41:23.192Z,45e1c5b9-5b83-42d5-bc4f-7a8f3d45e1cY
benign,7045,StorageService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-01T08:45:12.219Z,4a9b6c21-5c4e-4f1a-b23d-85f6c5a2eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T08:45:30.219Z,4b7a31d3-11e9-4a5b-b5c1-0162d94a9bY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-02-22T08:45:12.219Z,43a21d5a-9b92-4f11-ba34-5f6g7h8iY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-02T08:47:12.192Z,428f9371-ea74-4a68-b923-4de23e5f3aY
benign,7045,PrintService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Update,2024-09-02T08:45:12.192Z,4a23f56e-1f23-4123-9fasdf-3245231Y
benign,7045,StorageService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T07:41:19.219Z,43f3c151-f35d-4c92-8e6f-51b9c6c8dY
benign,7045,NetworkSecurity,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T10:15:02.192Z,4a79bdc3-1a4e-42cd-9fghjk-82734bncY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\NetworkService,DNSClient,2024-09-01T08:41:23.192Z,427a31e4-2198-4d2f-b1a2-85e3f0b593Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender Service,2024-09-01T08:45:12.192Z,5a7f43d2-9f6d-4123-b4f1-cd8g6789hjkY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T11:45:32.191Z,3f65a4e3-91a3-4bfc-b2d1-7a3f4e5c6d7Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-02T08:45:12.192Z,43f7ad21-812d-49c6-8bdf-34e26a90e9Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-02-22T08:45:12.219Z,4a68c9d2-321a-4e23-9f8gfd-8273641Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:45:12.219Z,c6b45a8d-4e92-42f5-b1a2-82f3dc1aY
benign,7045,SystemUpdateService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-01T08:45:12.219Z,43a21f4c-11bc-4f5e-bc32-8127a8f3bc79Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,Windows Update Service,2024-03-22T08:45:12.219Z,43a21b8e-f251-4d3c-bf5d-3a19c51e39c5Y
benign,7045,VMwareTools,C:\Program Files\VMware\VMware Tools\vmtools.exe,Own Process,Auto Start,LocalSystem,WindowsDefender,2024-03-22T08:41:19.114Z,4e6a87a2-9c41-49f5-bb3c-fg4d2eY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T10:15:02.192Z,4c2a54b6-2f9d-4123-9b8f-4567d2a9c8cY
benign,7045,MicrosoftUpdateService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-02T16:48:21.192Z,4e2a71d2-8f36-4f9c-92d3-139aY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-07-22T11:45:12.219Z,4f6c9a3e-2b14-4d83-ba92-1234567890Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Shared Process,Demand Start,NT Authority\NetworkService,DNSClient,2024-09-01T08:42:12.191Z,4c7b23da-8e41-42b9-9f4e-2b8a9b23cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-02T10:45:12.192Z,43d52a8f-951f-41c5-b23c-567890abcdefY
benign,7045,WNCSVC,C:\Windows\System32\svchost.exe,Share Process,Demand Start,LocalService,Windows Update,2024-03-10T08:41:19.123Z,427a91b3-589f-4dcb-9f78-321e9c48aY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,DNSClient,2024-09-01T10:45:22.192Z,4c426a8e-2f41-499a-b5e5-38c59b52017Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-02-22T08:41:19.421Z,43a4f9a2-4152-49b9-8d55-2e9218t8Y
benign,7045,MSSQLSERVER,C:\Program Files\Microsoft SQL Server\MSSQL14.MSSQLSERVER\MSSQL\Binn\sqlservr.exe,Own Process,Auto Start,NT Service\MSSQLSERVER,WindowsSQL,2024-08-20T10:15:22.192Z,4e5f2a9c-11d5-4f25-9b37-a5a3a20b13eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,DNS,2024-09-01T08:42:15.219Z,3fba4e12-523d-4c8f-b23a-8619fde2Y
benign,7045,MicrosoftUpdateService,C:\Windows\System32\msupdate.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-20T10:45:12.219Z,3b5a12a7-4d6c-4a3f-b9a2-87d32f101Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-01T10:15:22.191Z,432ea31a-6c9f-4de3-823c-97a3a3f2f6dY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\NetworkService,WindowsUpdate,2024-07-22T10:15:32.192Z,4b86f4c2-21de-43c5-8e67-1234567890Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-20T08:45:12.192Z,4f3221f5-2c9f-4e83-ba3a-1234567890Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-07-22T10:45:12.219Z,4f6a8f51-234b-4121-ba93-82a1e9f45eY
benign,7045,MicrosoftUpdate,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-10T11:14:21.219Z,43a82c11-92e9-4c13-b53a-e89d54cdY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-03-10T07:41:19.219Z,3fcd21b7-154a-498d-bb45-1234567890Y
benign,7045,NetworkConnectivity,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-07-22T10:15:32.191Z,43a21c7d-e431-4293-b512-82de178bY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T10:45:21.219Z,4f9e5ba3-6c81-421d-b3f1-b2e4a521Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:45:12.192Z,43f0a82d-1b34-4d4f-8e6b-12345678Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-03-22T08:41:19.421Z,4a82b5e3-2192-4c1a-b23f-81274a3f5b6cY
benign,7045,DNSClient,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-25T08:42:19.129Z,4b87e3c9-5f2d-44d1-a8e2-123456789Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-02-27T08:41:19.421Z,4a2bcf53-11a3-4689-b3a1-8b93d3812feY
benign,7045,MyNetworkService,C:\Program Files\MyNetworkService\myservice.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T10:45:21.219Z,4fcb589f-23d1-49f5-9a23-8b6a3c6fY
benign,7045,MySQLService,C:\Program Files\MySQL\MySQL Server 8.0\bin\mysqld.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,MySQL80,2024-03-22T08:45:12.219Z,4a6f5c21-1b43-49a7-b2d1-827d6e85e2Y
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Own Process,Auto Start,LocalSystem,WindowsUpdate,2024-09-02T08:45:12.192Z,43f67a32-9b5c-4e78-ba93-4a6f6a8bcdeY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-07-22T11:45:12.219Z,3f5a4c21-49f8-4c1a-8e5f-7f6g5h4Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:41:19.429Z,4a8f59c2-ebd5-4123-bc81-2a5f196cY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-07-22T08:45:12.219Z,4e3b98a2-1c5f-49b8-8e6e-5a4c1d4fY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-22T08:45:12.192Z,4a779e4f-6d42-4b4c-a631-4552f23a99eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T09:45:12.118Z,4a814523-23f1-43ba-bc8a-a74231c95eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,DNS Client,2024-03-10T09:45:12.189Z,43d7f81a-e4a3-41d9-bf87-12c34a56bY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-09-02T08:47:12.192Z,4f7a5c23-1e4d-462d-b76f-2e5c4df9nY
benign,7045,MyPrintService,C:\Windows\System32\spool\drivers\x64\3\MyPrintService.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,WindowsPrintService,2024-07-22T10:45:12.219Z,43a68e21-9b34-4121-bd7e-43a9b11fY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsDefender,2024-08-22T08:47:12.192Z,43ec829d-94a3-42da-b617-8f1a3f43b1eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,DNSClient,2024-03-22T08:41:19.123Z,43a62e8e-4c1d-49e8-8235-2b6a4321Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-22T08:14:32.192Z,4f6d4238-4151-4dbc-85a9-123456789Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Update,2024-03-22T08:45:12.219Z,4b63251d-2198-4f3c-b7d2-a9f12cd1eY
benign,7045,Netman,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-09-02T08:45:12.219Z,43f65c21-9e7a-4b93-8b43-521e4b87Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-02T08:41:19.221Z,4e231ba3-926d-49a1-9f4c-543rasedY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-08-20T10:45:12.109Z,43a1b2c3-d4e5-f6g7-h8i9-0123456789Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Update,2024-09-01T08:45:12.192Z,43a2f9e3-982c-4124-bf6d-8e7f9d243e1Y
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:47:12.192Z,43a71e3b-14bc-42b9-b5df-1234567890Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Shared Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-22T09:15:32.192Z,4a8f6e93-25e4-43f2-bc1a-f7b92ac3eY
benign,7045,PrintService,C:\Windows\System32\spoolsv.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,WindowsPrintService,2024-03-22T11:47:19.421Z,43a21f4e-1e6c-49e3-9abc-8d7f4a3b9cY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\NetworkService,WindowsUpdate,2024-09-01T08:45:12.219Z,4f6a5e23-21de-4128-b4f5-934e6bcfY
benign,7045,MyNetworkService,C:\Program Files\MyNetworkService\myservice.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-08-20T08:45:12.219Z,43a21f6c-9f4e-4e89-ba85-12a3cd45eY
benign,7045,PowerShellService,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-01T08:45:22.191Z,2b6f4a95-1e3a-4d4f-b2c9-f65cd54e7aY
benign,7045,WindowsUpdateSvc,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,wuauserv,2024-03-22T08:41:19.219Z,43a7f4b2-1a4b-4f8a-bd62-9a8c5b6d7eY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender,2024-07-22T10:45:12.219Z,4fbaa316-529f-4198-a2e5-8b1a46f5eY
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Own Process,Auto Start,NT AUTHORITY\LocalService,Windows Defender,2024-07-22T10:45:20.192Z,43a6f85a-1b3f-4e21-ba9f-8f5e2167c9Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\LocalService,Windows Defender Antivirus Service,2024-03-22T08:45:12.219Z,43c1f6c6-4a8d-4139-b125-8f65a4c41eY
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-08-22T09:45:12.219Z,7e821cd1-4567-8912-34bf4-78a9cd92Y
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-03-22T08:45:12.219Z,43a67ae2-1f9f-4111-9c45-a1b2cd9fY
benign,7045,NetmanService,C:\Windows\System32\netman.dll,Shared Process,Demand Start,NT Authority\LocalService,WindowsUpdate,2024-07-22T08:45:12.192Z,4c2ea5b6-1f23-49e7-b23f-8c71a23c9eY
benign,7045,Netman,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT Authority\NetworkService,WindowsUpdate,2024-07-22T08:47:13.219Z,431f9123-1a65-4123-85gf43-9823Y
benign,7045,NetmanService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-01T08:42:19.219Z,4f67a2f1-22b9-4051-9c2c-63d4af79e0eY
benign,7045,NetworkManager,C:\Program Files\NetworkManager\NMService.exe,Own Process,Auto Start,NT AUTHORITY\NetworkService,Windows Defender,2024-03-22T08:41:19.219Z,43f5b421-92d4-4c1a-bc92-87a514a6e3a1Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,Windows Update,2024-03-22T08:41:19.421Z,43a211f6-521e-49c3-a2d5-85c6a371e09Y
benign,7045,NetworkService,C:\Windows\System32\svchost.exe,Share Process,Demand Start,NT AUTHORITY\NetworkService,WindowsUpdate,2024-09-02T08:45:12.219Z,43f51d34-2198-486a-9b71-12548d27eY
benign,7045,MSSQLSERVER,C:\Program Files\Microsoft SQL Server\MSSQL14.MSSQLSERVER\MSSQL\Binn\sqlservr.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,sqlserver,2024-03-22T11:45:12.219Z,4f3a85f9-21f5-4b6a-a8a9-1234567890Y
benign,7045,WebServices,C:\Windows\System32\svchost.exe,Share Process,Auto Start,NT AUTHORITY\LocalService,WindowsUpdate,2024-09-02T07:41:19.219Z,4321a6f1-4b39-4c7e-a32e-1234567890Y
benign,7045,BackupService,C:\Program Files\Microsoft\Backup\backup.exe,Own Process,Auto Start,NT AUTHORITY\SYSTEM,Windows Defender,2024-09-02T08:45:12.219Z,43a8f21d-9c51-4123-ba91-85a6c5d2Y
